id,call_number,borough_id,city,state_code,state_name,name,freebase_topic_id,floor_plans,public_notes,nondisplay_notes,phpbbno,created,modified,deleted,deleted_date
22632,YR.0042.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22633,YR.0043.BX,BX,Bronx,NY,New York,Reiss Hall,"",1,"","",0,,,0,
22634,YR.0044.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22635,YR.0045.BX,BX,Bronx,NY,New York,"Adee Tower Apartments, Inc.","",1,Limited-Profit Housing Cooperative,"",127,,,0,
22636,YR.0046.BX,BX,Bronx,NY,New York,"Lafayette Apartments - The Avalon, The Brittany, The Chambord, The Deauville","",1,Limited-Profit Housing Program of the State of New York,"",0,,,0,
22637,YR.0047.BX,BX,Bronx,NY,New York,Silver Terrace,"",0,"","",0,,,0,
22638,YR.0048.BX,BX,Bronx,NY,New York,Joma Building,"",0,"Date information: ""occupancy spring 1960""","",0,,,0,
22639,YR.0049.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22640,YR.0050.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22641,YR.0051.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22642,YR.0052.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22643,YR.0053.BX,BX,Bronx,NY,New York,Trafalgar House,"",1,Brochure artwork: C.J. Spiess,"",0,,,0,
22644,YR.0054.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22645,YR.0055.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22646,YR.0056.BX,BX,Bronx,NY,New York,Riverdale Gardens,"",1,"","",0,,,0,
22647,YR.0057.BX,BX,Bronx,NY,New York,Greenhaven,"",0,"","",0,,,0,
22648,YR.0058.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22649,YR.0059.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22650,YR.0060.BX,BX,Bronx,NY,New York,Watson Gardens,"",1,"","",0,,,0,
22651,YR.0061.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22652,YR.0062.BX,BX,Bronx,NY,New York,Concourse Gardens,"",1,"","",0,,,0,
22653,YR.0064.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22654,YR.0065.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22655,YR.0066.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22656,YR.0067.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22657,YR.0068.BX,BX,Bronx,NY,New York,Creston Towers North,"",1,"","",0,,,0,
22658,YR.0069.BX,BX,Bronx,NY,New York,Schuyler House,"",1,"","",127,,,0,
22659,YR.0070.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22660,YR.0071.BX,BX,Bronx,NY,New York,Bronx Park Motel,"",0,"","",0,,,0,
22661,YR.0072.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22662,YR.0073.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22663,YR.0074.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22664,YR.0075.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22665,YR.0076.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22666,YR.0077.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22667,YR.0078.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22668,YR.0079.BX,BX,Bronx,NY,New York,Decatur Towers,"",1,"","",0,,,0,
22669,YR.0080.BX,BX,Bronx,NY,New York,Decatur Towers,"",1,"","",0,,,0,
22670,YR.0081.BX,BX,Bronx,NY,New York,Mosholu,"",1,"","",0,,,0,
22671,YR.0082.BX,BX,Bronx,NY,New York,Grayvine Park Apartments,"",1,"","",127,,,0,
22672,YR.0083.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22673,YR.0084.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22674,YR.0085.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22675,YR.0086.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22676,YR.0087.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22677,YR.0088.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22678,YR.0089.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22679,YR.0090.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22680,YR.0091.BX,BX,Bronx,NY,New York,Robert Fulton Terrace,"",1,"","",0,,,0,
22681,YR.0092.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22682,YR.0093.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22683,YR.0094.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22684,YR.0095.BX,BX,Bronx,NY,New York,Archer Hall,"",0,"","",0,,,0,
22685,YR.0096.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22686,YR.0097.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22687,YR.0098.BX,BX,Bronx,NY,New York,Antry Hall,"",0,Brochure artwork dated 1939,"",0,,,0,
22688,YR.0099.BX,BX,Bronx,NY,New York,Creston Towers South,"",1,"","",0,,,0,
22689,YR.0100.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22690,YR.0101.BX,BX,Bronx,NY,New York,Creston,"",1,"","",0,,,0,
22691,YR.0102.BX,BX,Bronx,NY,New York,"","",0,"","",127,,,0,
22692,YR.0103.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22693,YR.0104.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22694,YR.0105.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22695,YR.0106.BX,BX,Bronx,NY,New York,"","",0,Brochure never completely folded.,"",0,,,0,
22696,YR.0107.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22697,YR.0108.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22698,YR.0109.BX,BX,Bronx,NY,New York,Perry House,"",1,"","",0,,,0,
22699,YR.0110.BX,BX,Bronx,NY,New York,Bedford,"",0,"","",0,,,0,
22700,YR.0111.BX,BX,Bronx,NY,New York,Chatham South,"",0,"","",0,,,0,
22701,YR.0112.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22702,YR.0113.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22703,YR.0114.BX,BX,Bronx,NY,New York,Kings College Gardens,"",1,"","",0,,,0,
22704,YR.0115.BX,BX,Bronx,NY,New York,Fairview Apartments,"",0,"","",0,,,0,
22705,YR.0116.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22706,YR.0117.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22707,YR.0118.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22708,YR.0119.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22709,YR.0120.BX,BX,Bronx,NY,New York,Wakefield Towers,"",1,"","",0,,,0,
22710,YR.0121.BX,BX,Bronx,NY,New York,Bronxwood,"",1,"","",127,,,0,
22711,YR.0122.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22712,YR.0123.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22713,YR.0124.BX,BX,Bronx,NY,New York,Northgate Apartments,"",0,"","",0,,,0,
22714,YR.0125.BX,BX,Bronx,NY,New York,Bedford House,"",1,"","",0,,,0,
22715,YR.0126.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22716,YR.0127.BX,BX,Bronx,NY,New York,Barton Paul,"",1,"","",0,,,0,
22717,YR.0128.BX,BX,Bronx,NY,New York,Argonne Apartment,"",0,"","",0,,,0,
22718,YR.0129.BX,BX,Bronx,NY,New York,Esplanade,"",1,"","",0,,,0,
22719,YR.0130.BX,BX,Bronx,NY,New York,Warren Apartments,"",1,"","",0,,,0,
22720,YR.0131.BX,BX,Bronx,NY,New York,Evergreen Apartments,"",0,"","",0,,,0,
22721,YR.0132.BX,BX,Bronx,NY,New York,Carnes McKinney Apartments,"",1,"","",0,,,0,
22722,YR.0133.BX,BX,Bronx,NY,New York,Van Buren,"",0,"","",0,,,0,
22723,YR.0134.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22724,YR.4265.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
22725,YR.4270.MH,MH,Manhattan,NY,New York,"","",1,"","",0,,,0,
22726,YR.0137.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22727,YR.0138.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22728,YR.0139.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22729,YR.0140.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22730,YR.0141.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22731,YR.0142.BX,BX,Bronx,NY,New York,Lakeview Court,"",0,"","",0,,,0,
22732,YR.0143.BX,BX,Bronx,NY,New York,Fort Independence Hall,"",0,"","",0,,,0,
22733,YR.0144.BX,BX,Bronx,NY,New York,"","",0,"Brochure artwork: P.E. Bearse, dated 1941","",0,,,0,
22734,YR.0145.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22735,YR.0146.BX,BX,Bronx,NY,New York,Grand Terrace Apartments,"",1,"","",127,,,0,
22736,YR.0147.BX,BX,Bronx,NY,New York,Fordham Park South,"",1,"","",0,,,0,
22737,YR.0148.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22738,YR.0149.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22739,YR.0150.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22740,YR.0151.BX,BX,Bronx,NY,New York,Dillerwood Apartments,"",0,"","",0,,,0,
22741,YR.0152.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22742,YR.0153.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22743,YR.0154.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22744,YR.0155.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22745,YR.0156.BX,BX,Bronx,NY,New York,Executive Towers,"",1,Interior décor: Paris Decorators,"",127,,,0,
22746,YR.0157.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22747,YR.0158.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22748,YR.0159.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22749,YR.0160.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22750,YR.0161.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22751,YR.0162.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22752,YR.0163.BX,BX,Bronx,NY,New York,Capri,"",1,"","",0,,,0,
22753,YR.0164.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22754,YR.0165.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22755,YR.0166.BX,BX,Bronx,NY,New York,Conco Apartments,"",1,"","",0,,,0,
22756,YR.0167.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22757,YR.0168.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22758,YR.0169.BX,BX,Bronx,NY,New York,Royal Terrace,"",0,"","",127,,,0,
22759,YR.0170.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22760,YR.0171.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22761,YR.0172.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22762,YR.0173.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22763,YR.0174.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22764,YR.0175.BX,BX,Bronx,NY,New York,Wagner Building,"",0,"","",126,,,0,
22765,YR.0176.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22766,YR.0177.BX,BX,Bronx,NY,New York,Hampshire Apartments,"",1,"","",0,,,0,
22767,YR.0178.BX,BX,Bronx,NY,New York,Parc Grand,"",1,"","",0,,,0,
22768,YR.0179.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22769,YR.0180.BX,BX,Bronx,NY,New York,Concourse House,"",0,"","",0,,,0,
22770,YR.0181.BX,BX,Bronx,NY,New York,Cordoba Arms,"",1,"","",0,,,0,
22771,YR.0182.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22772,YR.0183.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22773,YR.0184.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22774,YR.0185.BX,BX,Bronx,NY,New York,Riverdale Greystone,"",0,"","",0,,,0,
22775,YR.0186.BX,BX,Bronx,NY,New York,Harrison Hall,"",1,"","",0,,,0,
22776,YR.0187.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22777,YR.0188.BX,BX,Bronx,NY,New York,Linden House,"",0,"","",0,,,0,
22778,YR.0189.BX,BX,Bronx,NY,New York,Fairfield Nursing Home,"",0,"","",127,,,0,
22779,YR.0190.BX,BX,Bronx,NY,New York,Whitehall,"",1,"","",0,,,0,
22780,YR.0191.BX,BX,Bronx,NY,New York,Parkway House,"",1,"","",0,,,0,
22781,YR.0192.BX,BX,Bronx,NY,New York,Georgian,"",1,Brochure artwork: C.J. Speiss.,"",0,,,0,
22782,YR.0193.BX,BX,Bronx,NY,New York,Douglas Park,"",1,"","",0,,,0,
22783,YR.0194.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22784,YR.0195.BX,BX,Bronx,NY,New York,Empire Arms,"",1,"","",127,,,0,
22785,YR.0196.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22786,YR.0197.BX,BX,Bronx,NY,New York,Holland Gardens,"",1,"","",0,,,0,
22787,YR.0198.BX,BX,Bronx,NY,New York,Hudson Manor Apartments/The Cornellian,"",1,"This development contains four buildings, including The Cornellian and Hudson Manor Apartments. Brochure artwork by C.J. Speiss. Building also called ""Thee Cornellian.""","",0,,,0,
22788,YR.0200.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22789,YR.0201.BX,BX,Bronx,NY,New York,Belvedere,"",0,"","",0,,,0,
22790,YR.0202.BX,BX,Bronx,NY,New York,Burton,"",1,"","",0,,,0,
22791,YR.0203.BX,BX,Bronx,NY,New York,Mark Chester,"",1,"","",0,,,0,
22792,YR.0204.BX,BX,Bronx,NY,New York,Manor House,"",1,"","",0,,,0,
22793,YR.0205.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22794,YR.0206.BX,BX,Bronx,NY,New York,Park Plaza,"",0,"","",0,,,0,
22795,YR.0207.BX,BX,Bronx,NY,New York,College Apartments,"",1,"","",0,,,0,
22796,YR.0208.BX,BX,Bronx,NY,New York,Granada,"",0,Lobby design: Lester F. Kingsley Interiors Inc.,"",0,,,0,
22797,YR.0209.BX,BX,Bronx,NY,New York,Savoy Apartments - Tudor Apartments,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
22798,YR.0210.BX,BX,Bronx,NY,New York,Hill Top House,"",0,"","",0,,,0,
22799,YR.0211.BX,BX,Bronx,NY,New York,River Point Towers,"",1,"","",0,,,0,
22800,YR.0212.BX,BX,Bronx,NY,New York,Presidential,"",0,"","",0,,,0,
22801,YR.0213.BX,BX,Bronx,NY,New York,Congressional,"",1,Lobby Design: Larry Blue,"",0,,,0,
22802,YR.0214.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22803,YR.0215.BX,BX,Bronx,NY,New York,College Gardens,"",0,"","",0,,,0,
22804,YR.0216.BX,BX,Bronx,NY,New York,Stevenson Commons,"",0,"","",115,,,0,
22805,YR.0217.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22806,YR.0218.BX,BX,Bronx,NY,New York,Jeffrey Allen Apartments,"",0,"","",0,,,0,
22807,YR.0219.BX,BX,Bronx,NY,New York,Macmor Homes,"",0,"","",127,,,0,
22808,YR.0220.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22809,YR.0221.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22810,YR.0222.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22811,YR.0223.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22812,YR.0224.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22813,YR.0225.BX,BX,Bronx,NY,New York,Crystal House of Pelham Parkway,"",1,"","",127,,,0,
22814,YR.0226.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22815,YR.0227.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22816,YR.0228.BX,BX,Bronx,NY,New York,"","",0,Brochure misprinted,"",0,,,0,
22817,YR.0229.BX,BX,Bronx,NY,New York,Harriet Towers,"",0,"","",0,,,0,
22818,YR.0230.BX,BX,Bronx,NY,New York,Bay Park Towers,"",1,"","",0,,,0,
22819,YR.0010.WCR,WCR,Bronxville,NY,New York,Fleetwood Acres,"",0,"","",0,,,0,
22820,YR.0232.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22821,YR.0233.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22822,YR.0234.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22823,YR.0235.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22824,YR.0236.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22825,YR.0237.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22826,YR.0238.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22827,YR.0239.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22828,YR.0240.BX,BX,Bronx,NY,New York,Broadview,"",1,"","",0,,,0,
22829,YR.0241.BX,BX,Bronx,NY,New York,Newton Gardens,"",1,"","",0,,,0,
22830,YR.0242.BX,BX,Bronx,NY,New York,Hollywood,"",1,"","",0,,,0,
22831,YR.0243.BX,BX,Bronx,NY,New York,Beau Rivage,"",1,"","",0,,,0,
22832,YR.0244.BX,BX,Bronx,NY,New York,Fieldston Plaza,"",0,"","",0,,,0,
22833,YR.0245.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22834,YR.0246.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22835,YR.0248.BX,BX,Bronx,NY,New York,"Virginia Apartments, Franz Sigel Apartments, Alexandria Apartments","",1,Grand Concourse also appears as Mott Ave.,"",0,,,0,
22836,YR.0249.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22837,YR.0250.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22838,YR.0251.BX,BX,Bronx,NY,New York,Wakefield Arms,"",0,"","",0,,,0,
22839,YR.0252.BX,BX,Bronx,NY,New York,Steven Lee,"",1,"","",127,,,0,
22840,YR.0253.BX,BX,Bronx,NY,New York,Northboro Apartments,"",1,"","",0,,,0,
22841,YR.0254.BX,BX,Bronx,NY,New York,Netherland Apartments,"",1,"","",0,,,0,
22842,YR.0255.BX,BX,Bronx,NY,New York,Parkway House,"",0,"","",0,,,0,
22843,YR.0256.BX,BX,Bronx,NY,New York,Arlington House,"",1,"","",0,,,0,
22844,YR.0257.BX,BX,Bronx,NY,New York,Netherlands,"",0,"","",0,,,0,
22845,YR.1040.QNS,QNS,Queens,NY,New York,Gibson Apartments,"",1,Brochure has handwritten notes from previous owner.,"",0,,,0,
22846,YR.0259.BX,BX,Bronx,NY,New York,Highbridge House,"",1,"","",0,,,0,
22847,YR.0260.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22848,YR.0261.BX,BX,Bronx,NY,New York,"Winthrop Gardens - The Berkeley, The Pierson, The Silliman","",1,Limited-Profit Housing Program of the State of New York,"",127,,,0,
22849,YR.0262.BX,BX,Bronx,NY,New York,Saxon Arms,"",1,"","",0,,,0,
22850,YR.0263.BX,BX,Bronx,NY,New York,Parc South,"",1,"","",0,,,0,
22851,YR.0264.BX,BX,Bronx,NY,New York,Wendy Helene Apartments,"",1,"","",0,,,0,
22852,YR.0265.BX,BX,Bronx,NY,New York,Oxford Arms,"",1,"","",0,,,0,
22853,YR.0266.BX,BX,Bronx,NY,New York,Morris Heights Apartments,"",0,Limited-Profit Housing Program of the State of New York,"",0,,,0,
22854,YR.0267.BX,BX,Bronx,NY,New York,River Terrace Apartments,"",1,"Lobby design: Shaw and Draper, Inc.;  Brochure artwork: C.J. Spiess","",0,,,0,
22855,YR.0269.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22856,YR.0270.BX,BX,Bronx,NY,New York,Paulding Terrace,"",1,"","",0,,,0,
22857,YR.0271.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22858,YR.0272.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22859,YR.0273.BX,BX,Bronx,NY,New York,Parkway Terrace,"",0,"","",127,,,0,
22860,YR.0274.BX,BX,Bronx,NY,New York,Pelham House,"",1,"","",127,,,0,
22861,YR.0275.BX,BX,Bronx,NY,New York,Parkway Towers,"",1,"","",127,,,0,
22862,YR.0276.BX,BX,Bronx,NY,New York,Modern Town House,"",0,"","",127,,,0,
22863,YR.0277.BX,BX,Bronx,NY,New York,Pelway Gardens,"",1,"","",127,,,0,
22864,YR.0278.BX,BX,Bronx,NY,New York,Park View House,"",1,"","",0,,,0,
22865,YR.0279.BX,BX,Bronx,NY,New York,"","",1,"","",127,,,0,
22866,YR.0280.BX,BX,Bronx,NY,New York,"","",1,"Brochure artwork: Burt Sullivan, dated 1949","",0,,,0,
22867,YR.0281.BX,BX,Bronx,NY,New York,Columbia House,"",0,"Brochure artwork: M. Lowenfish, dated 1940","",0,,,0,
22868,YR.0282.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22869,YR.0283.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22870,YR.0284.BX,BX,Bronx,NY,New York,Dorchester,"",0,"Brochure artwork: William G. Pollack, dated 1939","",0,,,0,
22871,YR.0285.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22872,YR.0286.BX,BX,Bronx,NY,New York,Park East Towers,"",1,"","",0,,,0,
22873,YR.0287.BX,BX,Bronx,NY,New York,Bradley-Palisades,"",0,Riverdale Ave. also appears as Palisades Ave.,"",106,,,0,
22874,YR.0288.BX,BX,Bronx,NY,New York,Town House at Riverdale,"",0,"","",127,,,0,
22875,YR.0289.BX,BX,Bronx,NY,New York,Mountview Apartments,"",0,"","",0,,,0,
22876,YR.0290.BX,BX,Bronx,NY,New York,Riverdale Terrace Apartments,"",1,"","",127,,,0,
22877,YR.0291.BX,BX,Bronx,NY,New York,Melissa Terrace,"",1,"","",0,,,0,
22878,YR.0292.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22879,YR.0293.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22880,YR.0294.BX,BX,Bronx,NY,New York,High View Towers,"",1,"","",0,,,0,
22881,YR.0295.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22882,YR.0296.BX,BX,Bronx,NY,New York,Sedgwick Towers,"",0,"","",0,,,0,
22883,YR.0297.BX,BX,Bronx,NY,New York,Seg-Mor Towers,"",0,"","",0,,,0,
22884,YR.0298.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22885,YR.0299.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22886,YR.0300.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22887,YR.0301.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22888,YR.0302.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22889,YR.0303.BX,BX,Bronx,NY,New York,Riverdale Court,"",0,Brochure never completely folded.,"",0,,,0,
22890,YR.0304.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22891,YR.0305.BX,BX,Bronx,NY,New York,Marcia Towers,"",1,"","",0,,,0,
22892,YR.0306.BX,BX,Bronx,NY,New York,Stratford Towers,"",0,Limited-Profit Housing Program of the State of New York,"",127,,,0,
22893,YR.0307.BX,BX,Bronx,NY,New York,Archer Gardens,"",0,"","",0,,,0,
22894,YR.0308.BX,BX,Bronx,NY,New York,Stadium - Randall Apartments,"",1,"Location on piece: ""Throngs Neck - Beachfront""","",0,,,0,
22895,YR.0309.BX,BX,Bronx,NY,New York,Northway Gardens,"",1,"","",0,,,0,
22896,YR.0310.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22897,YR.0311.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22898,YR.0312.BX,BX,Bronx,NY,New York,Pelham Gardens,"",0,"","",127,,,0,
22899,YR.0313.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22900,YR.0314.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22901,YR.0315.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22902,YR.0316.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22903,YR.0317.BX,BX,Bronx,NY,New York,Woodstock Terrace,"",1,"","",127,,,0,
22904,YR.0318.BX,BX,Bronx,NY,New York,Belleaire North,"",1,"","",0,,,0,
22905,YR.0319.BX,BX,Bronx,NY,New York,Ezra Stiles,"",1,"","",0,,,0,
22906,YR.0320.BX,BX,Bronx,NY,New York,N.Y.U. Towers,"",1,"","",0,,,0,
22907,YR.0321.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22908,YR.0322.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22909,YR.0323.BX,BX,Bronx,NY,New York,"","",0,"","",127,,,0,
22910,YR.0324.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22911,YR.0325.BX,BX,Bronx,NY,New York,College Apartments,"",1,"","",0,,,0,
22912,YR.0326.BX,BX,Bronx,NY,New York,"","",1,"Lobby design: Intramural, Inc.","",0,,,0,
22913,YR.0327.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22914,YR.0328.BX,BX,Bronx,NY,New York,"","",1,Unfolded brochure,"",0,,,0,
22915,YR.0329.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22916,YR.0330.BX,BX,Bronx,NY,New York,Brenda Towers,"",1,"","",0,,,0,
22917,YR.0331.BX,BX,Bronx,NY,New York,Van Cortlandt Gardens,"",0,"","",0,,,0,
22918,YR.0332.BX,BX,Bronx,NY,New York,Van Cort,"",1,"","",0,,,0,
22919,YR.0334.BX,BX,Bronx,NY,New York,Spencer House,"",1,"","",0,,,0,
22920,YR.0335.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22921,YR.0336.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22922,YR.0337.BX,BX,Bronx,NY,New York,Majestic,"",0,"","",127,,,0,
22923,YR.0338.BX,BX,Bronx,NY,New York,Sylvan Gardens,"",1,"","",127,,,0,
22924,YR.0339.BX,BX,Bronx,NY,New York,Wallace Gardens,"",0,"Brochure artwork: Burt Sullivan, dated 1949","",0,,,0,
22925,YR.0340.BX,BX,Bronx,NY,New York,"","",0,"","",0,,,0,
22926,YR.0341.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22927,YR.0342.BX,BX,Bronx,NY,New York,"","",0,"","",127,,,0,
22928,YR.0343.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22929,YR.0344.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
22930,YR.0345.BX,BX,Bronx,NY,New York,"","",1,"","",0,,,0,
